filename,width,height,class,xmin,ymin,xmax,ymax
428.jpg,320,240,0,40,100,276,214
428.jpg,320,240,1,137,171,163,198
371.jpg,320,240,0,40,102,276,215
371.jpg,320,240,1,137,172,163,199
1495.jpg,320,240,0,62,97,251,187
1495.jpg,320,240,1,142,152,164,174
391.jpg,320,240,0,40,103,274,214
391.jpg,320,240,1,137,171,163,198
223.jpg,320,240,0,41,101,229,210
223.jpg,320,240,1,130,160,151,184
18.jpg,320,240,0,57,98,256,191
18.jpg,320,240,1,141,154,163,176
811.jpg,320,240,0,40,102,273,214
811.jpg,320,240,1,135,170,162,200
1592.jpg,320,240,0,50,103,190,200
1592.jpg,320,240,1,122,162,147,186
2545.jpg,320,240,0,25,42,293,137
2545.jpg,320,240,1,141,91,172,125
640.jpg,320,240,0,92,94,280,238
640.jpg,320,240,1,159,158,179,185
2018.jpg,320,240,0,2,104,313,213
2018.jpg,320,240,1,133,166,169,204
521.jpg,320,240,0,40,99,254,213
521.jpg,320,240,1,145,163,168,189
1517.jpg,320,240,0,59,98,252,189
1517.jpg,320,240,1,142,153,163,176
770.jpg,320,240,0,61,97,249,180
770.jpg,320,240,1,142,147,163,169
1215.jpg,320,240,0,40,102,279,216
1215.jpg,320,240,1,142,172,169,201
575.jpg,320,240,0,61,104,280,210
575.jpg,320,240,1,156,168,182,194
562.jpg,320,240,0,41,99,272,204
562.jpg,320,240,1,142,164,168,190
364.jpg,320,240,0,40,102,279,216
364.jpg,320,240,1,140,172,167,200
1971.jpg,320,240,0,39,101,269,178
1971.jpg,320,240,1,138,145,165,171
1304.jpg,320,240,0,47,97,278,213
1304.jpg,320,240,1,161,169,187,198
2611.jpg,320,240,0,31,59,319,165
2611.jpg,320,240,1,169,118,207,156
1261.jpg,320,240,0,40,98,279,214
1261.jpg,320,240,1,154,171,181,199
292.jpg,320,240,0,104,97,269,186
292.jpg,320,240,1,171,144,190,167
2488.jpg,320,240,0,44,100,277,179
2488.jpg,320,240,1,144,143,171,171
785.jpg,320,240,0,55,96,247,188
785.jpg,320,240,1,134,149,156,171
203.jpg,320,240,0,56,96,217,191
203.jpg,320,240,1,134,145,152,166
1084.jpg,320,240,0,83,97,234,170
1084.jpg,320,240,1,148,139,165,158
1474.jpg,320,240,0,40,103,245,205
1474.jpg,320,240,1,116,164,141,190
1348.jpg,320,240,0,63,101,279,218
1348.jpg,320,240,1,178,167,204,197
392.jpg,320,240,0,40,103,274,214
392.jpg,320,240,1,137,171,163,198
2356.jpg,320,240,0,76,102,319,194
2356.jpg,320,240,1,201,150,230,185
261.jpg,320,240,0,98,88,264,184
261.jpg,320,240,1,166,138,184,160
66.jpg,320,240,0,40,105,276,212
66.jpg,320,240,1,140,170,166,198
1242.jpg,320,240,0,40,99,277,214
1242.jpg,320,240,1,142,171,169,199
2592.jpg,320,240,0,18,101,277,192
2592.jpg,320,240,1,131,150,159,183
2402.jpg,320,240,0,0,101,232,186
2402.jpg,320,240,1,103,145,129,176
2676.jpg,320,240,0,15,102,282,194
2676.jpg,320,240,1,129,153,160,186
1826.jpg,320,240,0,47,103,182,200
1826.jpg,320,240,1,124,161,151,186
634.jpg,320,240,0,39,76,214,178
634.jpg,320,240,1,102,129,122,154
1076.jpg,320,240,0,61,92,279,226
1076.jpg,320,240,1,189,170,215,201
594.jpg,320,240,0,82,99,280,212
594.jpg,320,240,1,168,163,193,189
1231.jpg,320,240,0,40,97,278,214
1231.jpg,320,240,1,143,172,170,200
229.jpg,320,240,0,90,98,259,176
229.jpg,320,240,1,167,144,187,166
1319.jpg,320,240,0,47,99,275,216
1319.jpg,320,240,1,162,168,188,197
333.jpg,320,240,0,75,101,245,176
333.jpg,320,240,1,149,144,168,166
786.jpg,320,240,0,56,97,249,188
786.jpg,320,240,1,136,150,158,172
974.jpg,320,240,0,40,101,273,221
974.jpg,320,240,1,122,174,150,204
316.jpg,320,240,0,98,104,268,179
316.jpg,320,240,1,171,147,191,168
1715.jpg,320,240,0,41,103,178,192
1715.jpg,320,240,1,109,155,133,177
2576.jpg,320,240,0,13,45,301,148
2576.jpg,320,240,1,140,99,175,135
841.jpg,320,240,0,40,89,279,225
841.jpg,320,240,1,126,175,160,210
1185.jpg,320,240,0,40,102,279,215
1185.jpg,320,240,1,146,173,175,202
293.jpg,320,240,0,103,99,269,186
293.jpg,320,240,1,171,145,190,167
189.jpg,320,240,0,64,100,225,182
189.jpg,320,240,1,141,141,159,166
2688.jpg,320,240,0,17,102,283,194
2688.jpg,320,240,1,131,152,162,185
999.jpg,320,240,0,40,102,278,220
999.jpg,320,240,1,128,175,155,205
1709.jpg,320,240,0,63,102,209,190
1709.jpg,320,240,1,131,154,154,176
896.jpg,320,240,0,59,102,280,222
896.jpg,320,240,1,187,174,213,203
2315.jpg,320,240,0,33,101,269,181
2315.jpg,320,240,1,135,147,163,173
1569.jpg,320,240,0,57,103,200,196
1569.jpg,320,240,1,127,160,151,182
2273.jpg,320,240,0,0,99,231,197
2273.jpg,320,240,1,70,148,97,181
2669.jpg,320,240,0,4,95,276,190
2669.jpg,320,240,1,117,148,149,183
374.jpg,320,240,0,40,100,276,215
374.jpg,320,240,1,137,171,163,198
2179.jpg,320,240,0,3,103,294,202
2179.jpg,320,240,1,127,161,160,198
2464.jpg,320,240,0,44,100,278,179
2464.jpg,320,240,1,144,144,171,171
2337.jpg,320,240,0,32,101,269,182
2337.jpg,320,240,1,135,147,163,173
1965.jpg,320,240,0,73,102,204,196
1965.jpg,320,240,1,147,159,171,182
266.jpg,320,240,0,114,92,279,182
266.jpg,320,240,1,183,139,201,159
448.jpg,320,240,0,41,86,280,220
448.jpg,320,240,1,141,170,168,198
49.jpg,320,240,0,52,100,260,194
49.jpg,320,240,1,140,157,163,181
1665.jpg,320,240,0,45,104,175,194
1665.jpg,320,240,1,115,159,139,180
656.jpg,320,240,0,39,78,218,178
656.jpg,320,240,1,106,130,126,154
1721.jpg,320,240,0,40,104,154,192
1721.jpg,320,240,1,91,156,115,178
2563.jpg,320,240,0,14,42,294,140
2563.jpg,320,240,1,137,95,168,127
2036.jpg,320,240,0,22,104,319,213
2036.jpg,320,240,1,157,166,194,204
1061.jpg,320,240,0,48,91,279,223
1061.jpg,320,240,1,169,173,198,203
2434.jpg,320,240,0,72,99,301,180
2434.jpg,320,240,1,175,143,201,172
1156.jpg,320,240,0,58,102,268,198
1156.jpg,320,240,1,148,159,172,184
1890.jpg,320,240,0,55,102,179,196
1890.jpg,320,240,1,132,158,157,182
2472.jpg,320,240,0,44,99,276,180
2472.jpg,320,240,1,143,143,171,172
1759.jpg,320,240,0,53,104,178,192
1759.jpg,320,240,1,122,158,146,180
215.jpg,320,240,0,64,97,227,179
215.jpg,320,240,1,142,138,160,164
2609.jpg,320,240,0,41,59,319,164
2609.jpg,320,240,1,180,117,216,155
2390.jpg,320,240,0,32,101,282,193
2390.jpg,320,240,1,149,149,178,183
2636.jpg,320,240,0,39,101,269,179
2636.jpg,320,240,1,138,144,165,171
2133.jpg,320,240,0,0,105,247,212
2133.jpg,320,240,1,67,166,102,204
1961.jpg,320,240,0,76,102,205,196
1961.jpg,320,240,1,150,158,175,182
310.jpg,320,240,0,101,105,271,182
310.jpg,320,240,1,174,150,193,169
1978.jpg,320,240,0,9,102,296,202
1978.jpg,320,240,1,129,163,164,194
882.jpg,320,240,0,40,92,279,236
882.jpg,320,240,1,164,175,194,207
1375.jpg,320,240,0,47,100,276,208
1375.jpg,320,240,1,153,167,178,194
645.jpg,320,240,0,39,76,215,178
645.jpg,320,240,1,103,130,123,154
2168.jpg,320,240,0,0,104,287,210
2168.jpg,320,240,1,113,165,148,201
2148.jpg,320,240,0,39,101,269,178
2148.jpg,320,240,1,138,145,165,171
911.jpg,320,240,0,66,104,280,218
911.jpg,320,240,1,185,174,210,203
274.jpg,320,240,0,126,96,280,180
274.jpg,320,240,1,192,139,210,158
439.jpg,320,240,0,41,90,279,220
439.jpg,320,240,1,141,170,167,198
1389.jpg,320,240,0,40,99,272,207
1389.jpg,320,240,1,143,167,169,193
2670.jpg,320,240,0,19,101,283,193
2670.jpg,320,240,1,134,152,163,184
2219.jpg,320,240,0,33,103,294,192
2219.jpg,320,240,1,142,151,172,183
1150.jpg,320,240,0,56,102,266,198
1150.jpg,320,240,1,145,159,170,185
126.jpg,320,240,0,71,99,254,185
126.jpg,320,240,1,150,150,170,177
2394.jpg,320,240,0,26,101,273,191
2394.jpg,320,240,1,141,147,169,179
2556.jpg,320,240,0,21,42,294,139
2556.jpg,320,240,1,139,95,171,126
1116.jpg,320,240,0,63,102,279,208
1116.jpg,320,240,1,168,167,194,196
1722.jpg,320,240,0,40,104,151,192
1722.jpg,320,240,1,88,156,113,178
503.jpg,320,240,0,45,96,273,210
503.jpg,320,240,1,155,168,180,194
468.jpg,320,240,0,55,88,247,180
468.jpg,320,240,1,134,140,155,165
1340.jpg,320,240,0,58,99,279,216
1340.jpg,320,240,1,174,166,200,194
1285.jpg,320,240,0,50,96,279,213
1285.jpg,320,240,1,165,171,190,200
2046.jpg,320,240,0,40,104,319,213
2046.jpg,320,240,1,177,166,212,204
135.jpg,320,240,0,39,90,219,204
135.jpg,320,240,1,123,148,144,172
2268.jpg,320,240,0,0,99,232,196
2268.jpg,320,240,1,75,149,103,181
1678.jpg,320,240,0,53,104,186,191
1678.jpg,320,240,1,122,155,147,177
2038.jpg,320,240,0,24,104,319,213
2038.jpg,320,240,1,161,166,197,204
2031.jpg,320,240,0,13,104,319,213
2031.jpg,320,240,1,150,166,187,205
271.jpg,320,240,0,127,94,280,178
271.jpg,320,240,1,194,139,212,159
1698.jpg,320,240,0,103,103,238,190
1698.jpg,320,240,1,172,154,196,176
184.jpg,320,240,0,73,100,236,180
184.jpg,320,240,1,150,141,168,166
1186.jpg,320,240,0,40,102,279,215
1186.jpg,320,240,1,146,173,175,202
1303.jpg,320,240,0,47,97,279,212
1303.jpg,320,240,1,161,169,187,199
735.jpg,320,240,0,40,91,280,198
735.jpg,320,240,1,142,157,169,185
1486.jpg,320,240,0,45,101,255,198
1486.jpg,320,240,1,133,160,157,186
650.jpg,320,240,0,53,84,259,230
650.jpg,320,240,1,121,151,142,179
1011.jpg,320,240,0,40,100,279,220
1011.jpg,320,240,1,132,176,161,206
1259.jpg,320,240,0,40,100,279,214
1259.jpg,320,240,1,153,171,180,199
2005.jpg,320,240,0,3,104,310,210
2005.jpg,320,240,1,132,163,168,201
2012.jpg,320,240,0,3,104,312,212
2012.jpg,320,240,1,133,165,168,202
2666.jpg,320,240,0,0,90,274,185
2666.jpg,320,240,1,113,143,144,178
782.jpg,320,240,0,46,103,232,196
782.jpg,320,240,1,131,157,152,179
403.jpg,320,240,0,40,103,274,214
403.jpg,320,240,1,137,171,163,198
2502.jpg,320,240,0,37,100,267,180
2502.jpg,320,240,1,136,143,163,172
2693.jpg,320,240,0,26,102,293,193
2693.jpg,320,240,1,139,152,170,185
449.jpg,320,240,0,41,85,280,219
449.jpg,320,240,1,141,169,168,198
1281.jpg,320,240,0,50,98,279,214
1281.jpg,320,240,1,167,171,191,199
2014.jpg,320,240,0,2,104,312,212
2014.jpg,320,240,1,133,165,168,204
47.jpg,320,240,0,55,99,259,192
47.jpg,320,240,1,141,155,164,178
1286.jpg,320,240,0,50,96,279,213
1286.jpg,320,240,1,165,171,190,200
499.jpg,320,240,0,47,95,279,210
499.jpg,320,240,1,158,169,184,196
2651.jpg,320,240,0,0,63,250,169
2651.jpg,320,240,1,69,122,104,161
70.jpg,320,240,0,40,104,279,216
70.jpg,320,240,1,141,172,169,200
2516.jpg,320,240,0,33,93,277,174
2516.jpg,320,240,1,138,136,165,168
1223.jpg,320,240,0,40,100,278,215
1223.jpg,320,240,1,142,172,169,200
2229.jpg,320,240,0,18,102,278,192
2229.jpg,320,240,1,124,150,154,183
567.jpg,320,240,0,47,102,280,208
567.jpg,320,240,1,149,166,175,193
1673.jpg,320,240,0,40,104,167,192
1673.jpg,320,240,1,106,157,129,179
2566.jpg,320,240,0,13,42,295,142
2566.jpg,320,240,1,137,96,168,130
2416.jpg,320,240,0,34,102,266,182
2416.jpg,320,240,1,140,145,168,173
1179.jpg,320,240,0,40,102,279,215
1179.jpg,320,240,1,146,173,175,201
1674.jpg,320,240,0,40,104,169,192
1674.jpg,320,240,1,108,157,132,178
1326.jpg,320,240,0,45,99,273,218
1326.jpg,320,240,1,162,169,187,197
2138.jpg,320,240,0,0,105,233,213
2138.jpg,320,240,1,56,166,93,205
2071.jpg,320,240,0,82,104,319,214
2071.jpg,320,240,1,217,165,253,204
207.jpg,320,240,0,65,96,226,189
207.jpg,320,240,1,144,144,161,168
1848.jpg,320,240,0,57,104,181,192
1848.jpg,320,240,1,125,158,150,180
495.jpg,320,240,0,46,95,279,212
495.jpg,320,240,1,158,170,184,197
1820.jpg,320,240,0,45,104,180,202
1820.jpg,320,240,1,123,163,149,188
1874.jpg,320,240,0,59,102,178,186
1874.jpg,320,240,1,125,150,147,173
880.jpg,320,240,0,40,93,279,236
880.jpg,320,240,1,161,177,190,210
873.jpg,320,240,0,82,101,243,172
873.jpg,320,240,1,154,140,171,163
2697.jpg,320,240,0,30,102,295,193
2697.jpg,320,240,1,145,152,176,185
2721.jpg,320,240,0,17,101,290,196
2721.jpg,320,240,1,135,155,166,187
150.jpg,320,240,0,66,95,233,174
150.jpg,320,240,1,137,139,157,167
373.jpg,320,240,0,40,101,276,215
373.jpg,320,240,1,137,172,163,198
1353.jpg,320,240,0,58,102,279,214
1353.jpg,320,240,1,175,168,198,196
1586.jpg,320,240,0,51,103,203,198
1586.jpg,320,240,1,123,160,147,184
1970.jpg,320,240,0,45,100,274,178
1970.jpg,320,240,1,145,145,171,170
668.jpg,320,240,0,39,79,220,178
668.jpg,320,240,1,109,129,128,154
1194.jpg,320,240,0,40,102,279,215
1194.jpg,320,240,1,146,173,175,202
1730.jpg,320,240,0,40,104,121,194
1730.jpg,320,240,1,70,158,92,180
506.jpg,320,240,0,46,94,272,207
506.jpg,320,240,1,156,166,181,192
58.jpg,320,240,0,45,101,266,202
58.jpg,320,240,1,138,161,162,186
209.jpg,320,240,0,67,94,228,186
209.jpg,320,240,1,145,141,162,166
1807.jpg,320,240,0,47,104,183,205
1807.jpg,320,240,1,125,164,152,191
683.jpg,320,240,0,58,102,280,221
683.jpg,320,240,1,151,172,177,199
2303.jpg,320,240,0,42,101,272,178
2303.jpg,320,240,1,140,145,168,171
182.jpg,320,240,0,80,100,242,180
182.jpg,320,240,1,157,141,175,166
2279.jpg,320,240,0,0,99,217,195
2279.jpg,320,240,1,67,148,95,181
362.jpg,320,240,0,41,101,280,216
362.jpg,320,240,1,141,172,168,200
233.jpg,320,240,0,101,99,270,178
233.jpg,320,240,1,177,147,196,167
1088.jpg,320,240,0,79,93,279,224
1088.jpg,320,240,1,205,167,231,196
2490.jpg,320,240,0,44,101,277,179
2490.jpg,320,240,1,143,144,171,171
2121.jpg,320,240,0,0,105,277,212
2121.jpg,320,240,1,97,166,132,204
779.jpg,320,240,0,54,95,245,188
779.jpg,320,240,1,132,147,154,170
1738.jpg,320,240,0,40,104,105,196
1738.jpg,320,240,1,57,158,81,181
162.jpg,320,240,0,78,97,245,174
162.jpg,320,240,1,151,143,170,167
2327.jpg,320,240,0,18,103,282,193
2327.jpg,320,240,1,132,151,163,185
1790.jpg,320,240,0,47,102,177,197
1790.jpg,320,240,1,128,158,153,184
1521.jpg,320,240,0,55,99,255,192
1521.jpg,320,240,1,141,157,163,180
2500.jpg,320,240,0,37,101,267,179
2500.jpg,320,240,1,136,143,163,171
1005.jpg,320,240,0,40,101,279,220
1005.jpg,320,240,1,129,176,158,205
1376.jpg,320,240,0,46,100,276,208
1376.jpg,320,240,1,152,167,178,194
50.jpg,320,240,0,46,100,261,196
50.jpg,320,240,1,140,158,163,182
2698.jpg,320,240,0,32,102,297,193
2698.jpg,320,240,1,148,152,179,185
738.jpg,320,240,0,40,99,279,204
738.jpg,320,240,1,143,163,170,190
1819.jpg,320,240,0,45,104,180,202
1819.jpg,320,240,1,123,163,149,188
1866.jpg,320,240,0,59,103,179,187
1866.jpg,320,240,1,125,151,147,174
2297.jpg,320,240,0,0,99,221,194
2297.jpg,320,240,1,69,149,98,182
1248.jpg,320,240,0,40,100,275,214
1248.jpg,320,240,1,143,171,170,200
2705.jpg,320,240,0,46,102,314,193
2705.jpg,320,240,1,162,151,193,185
2159.jpg,320,240,0,39,101,269,178
2159.jpg,320,240,1,138,145,165,171
783.jpg,320,240,0,47,103,234,198
783.jpg,320,240,1,133,158,154,180
1879.jpg,320,240,0,52,102,177,196
1879.jpg,320,240,1,129,158,154,183
1378.jpg,320,240,0,45,100,275,208
1378.jpg,320,240,1,149,167,175,194
120.jpg,320,240,0,64,101,253,187
120.jpg,320,240,1,145,152,167,178
221.jpg,320,240,0,78,98,244,175
221.jpg,320,240,1,155,140,174,168
569.jpg,320,240,0,52,102,280,209
569.jpg,320,240,1,150,167,177,194
1042.jpg,320,240,0,46,94,279,220
1042.jpg,320,240,1,160,175,189,204
776.jpg,320,240,0,48,101,234,186
776.jpg,320,240,1,131,150,152,174
494.jpg,320,240,0,44,94,279,211
494.jpg,320,240,1,156,170,181,197
202.jpg,320,240,0,57,97,218,191
202.jpg,320,240,1,135,145,153,166
2678.jpg,320,240,0,17,102,283,194
2678.jpg,320,240,1,130,154,162,185
425.jpg,320,240,0,40,102,276,214
425.jpg,320,240,1,137,171,163,198
831.jpg,320,240,0,40,91,279,220
831.jpg,320,240,1,127,172,158,203
1463.jpg,320,240,0,40,100,247,212
1463.jpg,320,240,1,114,162,138,189
2135.jpg,320,240,0,0,105,244,213
2135.jpg,320,240,1,61,166,97,204
1774.jpg,320,240,0,51,103,180,198
1774.jpg,320,240,1,124,160,150,184
1526.jpg,320,240,0,54,98,261,196
1526.jpg,320,240,1,141,158,165,182
2101.jpg,320,240,0,4,104,319,212
2101.jpg,320,240,1,135,166,172,204
2597.jpg,320,240,0,51,54,319,155
2597.jpg,320,240,1,188,110,225,147
888.jpg,320,240,0,40,93,279,230
888.jpg,320,240,1,175,172,203,203
1719.jpg,320,240,0,40,104,168,192
1719.jpg,320,240,1,96,156,120,178
1497.jpg,320,240,0,65,101,266,194
1497.jpg,320,240,1,153,157,176,181
1438.jpg,320,240,0,66,101,279,209
1438.jpg,320,240,1,154,164,179,191
1381.jpg,320,240,0,44,100,273,208
1381.jpg,320,240,1,146,167,172,194
938.jpg,320,240,0,41,102,279,221
938.jpg,320,240,1,136,174,164,203
1836.jpg,320,240,0,51,104,180,197
1836.jpg,320,240,1,123,160,148,184
1645.jpg,320,240,0,46,102,176,197
1645.jpg,320,240,1,127,159,152,184
230.jpg,320,240,0,96,97,264,176
230.jpg,320,240,1,172,144,192,166
398.jpg,320,240,0,40,103,274,214
398.jpg,320,240,1,137,171,163,198
861.jpg,320,240,0,40,102,279,239
861.jpg,320,240,1,133,194,169,229
1945.jpg,320,240,0,93,101,216,195
1945.jpg,320,240,1,170,158,194,181
510.jpg,320,240,0,47,96,270,206
510.jpg,320,240,1,158,164,182,190
2211.jpg,320,240,0,32,102,294,192
2211.jpg,320,240,1,144,151,173,184
2275.jpg,320,240,0,0,99,232,197
2275.jpg,320,240,1,70,148,97,181
1913.jpg,320,240,0,67,102,188,196
1913.jpg,320,240,1,143,159,167,182
2524.jpg,320,240,0,41,67,295,154
2524.jpg,320,240,1,148,114,179,145
2105.jpg,320,240,0,0,104,311,212
2105.jpg,320,240,1,126,166,163,204
1383.jpg,320,240,0,41,100,272,207
1383.jpg,320,240,1,145,167,170,194
1330.jpg,320,240,0,48,99,275,218
1330.jpg,320,240,1,165,169,190,196
1633.jpg,320,240,0,40,104,176,212
1633.jpg,320,240,1,118,170,146,198
832.jpg,320,240,0,40,91,279,220
832.jpg,320,240,1,127,172,158,203
2614.jpg,320,240,0,17,101,279,193
2614.jpg,320,240,1,131,151,160,183
2089.jpg,320,240,0,30,105,319,212
2089.jpg,320,240,1,164,166,200,204
1407.jpg,320,240,0,55,100,279,207
1407.jpg,320,240,1,151,166,177,192
2564.jpg,320,240,0,13,42,294,141
2564.jpg,320,240,1,136,96,168,128
2065.jpg,320,240,0,81,103,319,213
2065.jpg,320,240,1,218,165,253,204
2363.jpg,320,240,0,79,103,319,195
2363.jpg,320,240,1,204,150,233,185
1620.jpg,320,240,0,40,104,176,210
1620.jpg,320,240,1,117,169,145,196
2155.jpg,320,240,0,0,105,206,214
2155.jpg,320,240,1,33,166,67,204
2349.jpg,320,240,0,62,100,319,194
2349.jpg,320,240,1,186,150,217,184
269.jpg,320,240,0,122,94,280,181
269.jpg,320,240,1,190,139,208,159
234.jpg,320,240,0,100,99,269,178
234.jpg,320,240,1,175,147,194,167
75.jpg,320,240,0,40,105,280,221
75.jpg,320,240,1,141,176,169,206
1283.jpg,320,240,0,50,97,279,213
1283.jpg,320,240,1,166,171,190,200
321.jpg,320,240,0,92,100,263,178
321.jpg,320,240,1,165,146,185,166
2479.jpg,320,240,0,44,100,275,180
2479.jpg,320,240,1,143,143,171,172
456.jpg,320,240,0,42,87,280,217
456.jpg,320,240,1,144,170,171,197
595.jpg,320,240,0,86,100,280,211
595.jpg,320,240,1,172,163,196,189
1458.jpg,320,240,0,40,101,254,210
1458.jpg,320,240,1,120,163,144,190
1770.jpg,320,240,0,53,104,180,197
1770.jpg,320,240,1,124,160,149,182
1845.jpg,320,240,0,50,102,176,197
1845.jpg,320,240,1,128,158,152,183
27.jpg,320,240,0,59,98,253,189
27.jpg,320,240,1,141,152,162,176
1159.jpg,320,240,0,59,101,269,197
1159.jpg,320,240,1,149,158,172,184
1447.jpg,320,240,0,56,101,274,210
1447.jpg,320,240,1,140,163,164,190
1878.jpg,320,240,0,49,102,176,197
1878.jpg,320,240,1,127,159,152,184
2512.jpg,320,240,0,31,99,273,181
2512.jpg,320,240,1,135,144,163,173
1009.jpg,320,240,0,40,100,279,220
1009.jpg,320,240,1,131,176,160,205
2265.jpg,320,240,0,0,100,233,195
2265.jpg,320,240,1,81,149,108,182
157.jpg,320,240,0,39,91,216,202
157.jpg,320,240,1,119,150,139,173
1026.jpg,320,240,0,45,96,279,220
1026.jpg,320,240,1,153,175,182,204
1669.jpg,320,240,0,40,104,167,193
1669.jpg,320,240,1,106,158,130,180
2225.jpg,320,240,0,19,103,279,192
2225.jpg,320,240,1,124,150,155,183
2453.jpg,320,240,0,52,101,283,179
2453.jpg,320,240,1,153,143,179,172
637.jpg,320,240,0,96,95,280,238
637.jpg,320,240,1,162,159,182,186
341.jpg,320,240,0,67,99,237,176
341.jpg,320,240,1,141,145,161,166
2470.jpg,320,240,0,26,101,273,187
2470.jpg,320,240,1,133,147,160,178
1049.jpg,320,240,0,46,94,279,221
1049.jpg,320,240,1,162,174,192,204
1937.jpg,320,240,0,93,102,216,195
1937.jpg,320,240,1,170,158,195,182
1637.jpg,320,240,0,40,104,177,212
1637.jpg,320,240,1,118,170,146,198
2353.jpg,320,240,0,68,101,319,195
2353.jpg,320,240,1,193,150,222,185
144.jpg,320,240,0,69,99,237,175
144.jpg,320,240,1,139,142,160,168
2215.jpg,320,240,0,39,101,269,178
2215.jpg,320,240,1,138,145,165,171
2170.jpg,320,240,0,39,101,269,178
2170.jpg,320,240,1,138,145,165,171
1182.jpg,320,240,0,40,102,279,215
1182.jpg,320,240,1,146,173,175,201
1981.jpg,320,240,0,7,103,296,202
1981.jpg,320,240,1,129,164,163,202
951.jpg,320,240,0,84,101,241,172
951.jpg,320,240,1,155,140,171,163
2257.jpg,320,240,0,0,100,245,195
2257.jpg,320,240,1,90,150,118,182
1472.jpg,320,240,0,82,100,250,175
1472.jpg,320,240,1,157,146,176,165
966.jpg,320,240,0,40,100,276,220
966.jpg,320,240,1,125,174,152,204
145.jpg,320,240,0,64,100,232,175
145.jpg,320,240,1,135,143,154,167
2686.jpg,320,240,0,20,102,288,194
2686.jpg,320,240,1,133,152,164,186
903.jpg,320,240,0,61,102,279,218
903.jpg,320,240,1,183,172,208,202
1189.jpg,320,240,0,40,102,279,215
1189.jpg,320,240,1,146,173,175,202
1206.jpg,320,240,0,81,95,237,173
1206.jpg,320,240,1,148,139,165,160
2305.jpg,320,240,0,0,100,242,193
2305.jpg,320,240,1,89,150,118,182
406.jpg,320,240,0,40,102,275,214
406.jpg,320,240,1,137,171,163,198
1686.jpg,320,240,0,76,103,211,190
1686.jpg,320,240,1,146,154,172,176
1029.jpg,320,240,0,83,101,236,172
1029.jpg,320,240,1,150,141,168,162
1958.jpg,320,240,0,46,102,176,197
1958.jpg,320,240,1,127,159,152,184
2687.jpg,320,240,0,18,102,284,194
2687.jpg,320,240,1,131,153,162,185
513.jpg,320,240,0,47,95,270,206
513.jpg,320,240,1,158,161,182,187
1091.jpg,320,240,0,82,94,279,221
1091.jpg,320,240,1,206,167,232,196
2183.jpg,320,240,0,6,102,293,201
2183.jpg,320,240,1,129,159,160,193
2224.jpg,320,240,0,29,103,293,192
2224.jpg,320,240,1,137,150,167,183
1623.jpg,320,240,0,46,102,176,197
1623.jpg,320,240,1,127,159,152,184
1784.jpg,320,240,0,51,104,183,201
1784.jpg,320,240,1,126,161,152,186
237.jpg,320,240,0,100,99,270,180
237.jpg,320,240,1,176,147,195,166
1388.jpg,320,240,0,40,99,272,207
1388.jpg,320,240,1,144,167,170,193
1363.jpg,320,240,0,51,102,279,211
1363.jpg,320,240,1,163,167,187,194
186.jpg,320,240,0,74,101,235,180
186.jpg,320,240,1,150,141,168,168
2027.jpg,320,240,0,2,103,313,213
2027.jpg,320,240,1,137,166,174,204
2084.jpg,320,240,0,44,105,319,212
2084.jpg,320,240,1,177,166,213,204
673.jpg,320,240,0,65,105,280,226
673.jpg,320,240,1,157,178,183,205
1600.jpg,320,240,0,46,103,183,203
1600.jpg,320,240,1,123,164,149,190
352.jpg,320,240,0,40,102,276,215
352.jpg,320,240,1,138,172,164,198
1449.jpg,320,240,0,45,100,270,210
1449.jpg,320,240,1,136,163,160,190
1766.jpg,320,240,0,53,104,180,196
1766.jpg,320,240,1,124,159,149,182
1325.jpg,320,240,0,45,99,273,218
1325.jpg,320,240,1,161,169,186,196
258.jpg,320,240,0,89,90,256,185
258.jpg,320,240,1,157,142,176,168
2066.jpg,320,240,0,82,103,319,213
2066.jpg,320,240,1,217,165,254,204
400.jpg,320,240,0,40,103,274,214
400.jpg,320,240,1,137,171,163,198
278.jpg,320,240,0,119,91,280,184
278.jpg,320,240,1,184,137,202,158
2411.jpg,320,240,0,16,101,248,184
2411.jpg,320,240,1,122,144,149,173
1788.jpg,320,240,0,48,103,183,202
1788.jpg,320,240,1,126,162,152,188
464.jpg,320,240,0,40,88,275,213
464.jpg,320,240,1,140,169,167,196
1289.jpg,320,240,0,50,94,279,213
1289.jpg,320,240,1,164,170,189,199
1590.jpg,320,240,0,46,102,176,197
1590.jpg,320,240,1,127,159,152,184
2185.jpg,320,240,0,9,102,294,200
2185.jpg,320,240,1,130,159,162,192
1969.jpg,320,240,0,45,100,275,178
1969.jpg,320,240,1,146,147,171,169
1030.jpg,320,240,0,45,95,279,220
1030.jpg,320,240,1,153,175,183,205
2409.jpg,320,240,0,10,101,244,184
2409.jpg,320,240,1,115,145,144,173
2483.jpg,320,240,0,44,100,275,180
2483.jpg,320,240,1,143,143,171,171
2503.jpg,320,240,0,24,101,274,190
2503.jpg,320,240,1,131,148,160,180
213.jpg,320,240,0,63,95,226,180
213.jpg,320,240,1,141,138,159,165
672.jpg,320,240,0,66,105,280,226
672.jpg,320,240,1,157,178,183,206
2521.jpg,320,240,0,41,74,288,163
2521.jpg,320,240,1,147,121,175,153
2336.jpg,320,240,0,36,101,299,193
2336.jpg,320,240,1,153,151,184,185
